discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code,year
Alpine Skiing,salt-lake-city-2002,downhill women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/isolde-kostner,Isolde KOSTNER,Italy,IT,ITA,2002
Alpine Skiing,salt-lake-city-2002,downhill women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/renate-goetschl,Renate GOETSCHL,Austria,AT,AUT,2002
Alpine Skiing,salt-lake-city-2002,giant slalom women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/janica-kostelic,Janica KOSTELIC,Croatia,HR,CRO,2002
Alpine Skiing,salt-lake-city-2002,giant slalom women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/anja-paerson,Anja PAERSON,Sweden,SE,SWE,2002
Alpine Skiing,salt-lake-city-2002,giant slalom women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/sonja-nef,Sonja NEF,Switzerland,CH,SUI,2002
Alpine Skiing,salt-lake-city-2002,alpine combined women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/janica-kostelic,Janica KOSTELIC,Croatia,HR,CRO,2002
Alpine Skiing,salt-lake-city-2002,alpine combined women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/renate-goetschl,Renate GOETSCHL,Austria,AT,AUT,2002
Alpine Skiing,salt-lake-city-2002,alpine combined women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/martina-ertl-renz,Martina ERTL-RENZ,Germany,DE,GER,2002
Alpine Skiing,salt-lake-city-2002,alpine combined men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/kjetil-andre-aamodt,Kjetil Andre AAMODT,Norway,NO,NOR,2002
Alpine Skiing,salt-lake-city-2002,alpine combined men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/bode-miller,Bode MILLER,United States of America,US,USA,2002
Alpine Skiing,salt-lake-city-2002,alpine combined men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/benjamin-raich,Benjamin RAICH,Austria,AT,AUT,2002
Nordic Combined,salt-lake-city-2002,Individual sprint men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/samppa-lajunen,Samppa LAJUNEN,Finland,FI,FIN,2002
Nordic Combined,salt-lake-city-2002,Individual sprint men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/ronny-ackermann,Ronny ACKERMANN,Germany,DE,GER,2002
Nordic Combined,salt-lake-city-2002,Individual sprint men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/felix-gottwald,Felix GOTTWALD,Austria,AT,AUT,2002
Nordic Combined,salt-lake-city-2002,Individual men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/samppa-lajunen,Samppa LAJUNEN,Finland,FI,FIN,2002
Nordic Combined,salt-lake-city-2002,Individual men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/jaakko-tallus,Jaakko TALLUS,Finland,FI,FIN,2002
Nordic Combined,salt-lake-city-2002,Individual men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/felix-gottwald,Felix GOTTWALD,Austria,AT,AUT,2002
Skeleton,salt-lake-city-2002,Individual women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/tristan-gale,Tristan GALE,United States of America,US,USA,2002
Skeleton,salt-lake-city-2002,Individual women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/lea-ann-parsley,Lea Ann PARSLEY,United States of America,US,USA,2002
Skeleton,salt-lake-city-2002,Individual women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/alex-coomber,Alex COOMBER,Great Britain,GB,GBR,2002
Skeleton,salt-lake-city-2002,Individual men,Men,GOLD,Athlete,unknown,no url,"Jim Shea, Jr.",United States of America,US,USA,2002
Skeleton,salt-lake-city-2002,Individual men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/martin-rettl,Martin RETTL,Austria,AT,AUT,2002
Skeleton,salt-lake-city-2002,Individual men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/gregor-staehli,Gregor STAEHLI,Switzerland,CH,SUI,2002
Cross Country Skiing,salt-lake-city-2002,5km pursuit women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/beckie-scott,Beckie SCOTT,Canada,CA,CAN,2002
Cross Country Skiing,salt-lake-city-2002,5km pursuit women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/katerina-neumannova,Katerina NEUMANNOVA,Czech Republic,CZ,CZE,2002
Cross Country Skiing,salt-lake-city-2002,5km pursuit women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/viola-bauer,Viola BAUER,Germany,DE,GER,2002
Cross Country Skiing,salt-lake-city-2002,15km men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/andrus-veerpalu,Andrus VEERPALU,Estonia,EE,EST,2002
Cross Country Skiing,salt-lake-city-2002,15km men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/frode-estil,Frode ESTIL,Norway,NO,NOR,2002
Cross Country Skiing,salt-lake-city-2002,15km men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/jaak-mae,Jaak MAE,Estonia,EE,EST,2002
Cross Country Skiing,salt-lake-city-2002,sprint 15km women,Women,GOLD,Athlete,unknown,no url,Yuliya Chepalova,Russian Federation,RU,RUS,2002
Cross Country Skiing,salt-lake-city-2002,sprint 15km women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/evi-sachenbacher-stehle,Evi SACHENBACHER-STEHLE,Germany,DE,GER,2002
Cross Country Skiing,salt-lake-city-2002,sprint 15km women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/anita-moen,Anita MOEN,Norway,NO,NOR,2002
Cross Country Skiing,salt-lake-city-2002,10km pursuit men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/frode-estil,Frode ESTIL,Norway,NO,NOR,2002
Cross Country Skiing,salt-lake-city-2002,10km pursuit men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/thomas-alsgaard,Thomas ALSGAARD,Norway,NO,NOR,2002
Cross Country Skiing,salt-lake-city-2002,10km pursuit men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/per-elofsson,Per ELOFSSON,Sweden,SE,SWE,2002
Cross Country Skiing,salt-lake-city-2002,10km women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/bente-skari,Bente SKARI,Norway,NO,NOR,2002
Cross Country Skiing,salt-lake-city-2002,10km women,Women,SILVER,Athlete,unknown,no url,Yuliya Chepalova,Russian Federation,RU,RUS,2002
Cross Country Skiing,salt-lake-city-2002,10km women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/stefania-belmondo,Stefania BELMONDO,Italy,IT,ITA,2002
Cross Country Skiing,salt-lake-city-2002,Sprint 15km men,Men,GOLD,Athlete,unknown,no url,Tor-Arne Hetland,Norway,NO,NOR,2002
Cross Country Skiing,salt-lake-city-2002,Sprint 15km men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/peter-schlickenrieder,Peter SCHLICKENRIEDER,Germany,DE,GER,2002
Cross Country Skiing,salt-lake-city-2002,Sprint 15km men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/cristian-zorzi,Cristian ZORZI,Italy,IT,ITA,2002
Cross Country Skiing,salt-lake-city-2002,30km women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/gabriella-paruzzi,Gabriella PARUZZI,Italy,IT,ITA,2002
Cross Country Skiing,salt-lake-city-2002,30km women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/stefania-belmondo,Stefania BELMONDO,Italy,IT,ITA,2002
Cross Country Skiing,salt-lake-city-2002,30km women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/bente-skari,Bente SKARI,Norway,NO,NOR,2002
Cross Country Skiing,salt-lake-city-2002,50km men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/mikhail-ivanov-1,Mikhail IVANOV,Russian Federation,RU,RUS,2002
Cross Country Skiing,salt-lake-city-2002,50km men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/andrus-veerpalu,Andrus VEERPALU,Estonia,EE,EST,2002
Cross Country Skiing,salt-lake-city-2002,50km men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/odd-bjoern-hjelmeset,Odd-Bjoern HJELMESET,Norway,NO,NOR,2002
Cross Country Skiing,salt-lake-city-2002,30km mass start men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/christian-hoffmann,Christian HOFFMANN,Austria,AT,AUT,2002
Cross Country Skiing,salt-lake-city-2002,30km mass start men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/mikhail-botvinov,Mikhail BOTVINOV,Austria,AT,AUT,2002
Cross Country Skiing,salt-lake-city-2002,30km mass start men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/kristen-skjeldal,Kristen SKJELDAL,Norway,NO,NOR,2002
Cross Country Skiing,salt-lake-city-2002,15km mass start women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/stefania-belmondo,Stefania BELMONDO,Italy,IT,ITA,2002
Cross Country Skiing,salt-lake-city-2002,15km mass start women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/katerina-neumannova,Katerina NEUMANNOVA,Czech Republic,CZ,CZE,2002
Cross Country Skiing,salt-lake-city-2002,15km mass start women,Women,BRONZE,Athlete,unknown,no url,Yuliya Chepalova,Russian Federation,RU,RUS,2002
Snowboard,salt-lake-city-2002,Half-pipe women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/kelly-clark,Kelly CLARK,United States of America,US,USA,2002
Snowboard,salt-lake-city-2002,Half-pipe women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/doriane-vidal,Doriane VIDAL,France,FR,FRA,2002
Snowboard,salt-lake-city-2002,Half-pipe women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/fabienne-reuteler,Fabienne REUTELER,Switzerland,CH,SUI,2002
Snowboard,salt-lake-city-2002,Half-pipe men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/ross-powers,Ross POWERS,United States of America,US,USA,2002
Snowboard,salt-lake-city-2002,Half-pipe men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/daniel-kass,Daniel KASS,United States of America,US,USA,2002
Snowboard,salt-lake-city-2002,Half-pipe men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/jarret-thomas,Jarret THOMAS,United States of America,US,USA,2002
Snowboard,salt-lake-city-2002,Giant parallel slalom men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/philipp-schoch,Philipp SCHOCH,Switzerland,CH,SUI,2002
Snowboard,salt-lake-city-2002,Giant parallel slalom men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/richard-rikardsson,Richard RIKARDSSON,Sweden,SE,SWE,2002
Snowboard,salt-lake-city-2002,Giant parallel slalom men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/chris-klug,Chris KLUG,United States of America,US,USA,2002
Snowboard,salt-lake-city-2002,Giant parallel slalom women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/isabelle-blanc,Isabelle BLANC,France,FR,FRA,2002
Snowboard,salt-lake-city-2002,Giant parallel slalom women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/karine-ruby,Karine RUBY,France,FR,FRA,2002
Snowboard,salt-lake-city-2002,Giant parallel slalom women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/lidia-trettel,Lidia TRETTEL,Italy,IT,ITA,2002
Bobsleigh,salt-lake-city-2002,two-woman women,Women,GOLD,GameTeam,United States team #2,https://olympics.com/en/athletes/jill-bakken,Jill BAKKEN,United States of America,US,USA,2002
Bobsleigh,salt-lake-city-2002,two-woman women,Women,GOLD,GameTeam,United States team #2,https://olympics.com/en/athletes/vonetta-flowers,Vonetta FLOWERS,United States of America,US,USA,2002
Bobsleigh,salt-lake-city-2002,two-woman women,Women,SILVER,GameTeam,Germany team #1,https://olympics.com/en/athletes/sandra-kiriasis,Sandra KIRIASIS,Germany,DE,GER,2002
Bobsleigh,salt-lake-city-2002,two-woman women,Women,SILVER,GameTeam,Germany team #1,https://olympics.com/en/athletes/ulrike-holzner,Ulrike HOLZNER,Germany,DE,GER,2002
Bobsleigh,salt-lake-city-2002,two-woman women,Women,BRONZE,GameTeam,Germany team #2,https://olympics.com/en/athletes/susi-lisa-erdmann,Susi-Lisa ERDMANN,Germany,DE,GER,2002
Bobsleigh,salt-lake-city-2002,two-woman women,Women,BRONZE,GameTeam,Germany team #2,https://olympics.com/en/athletes/nicole-herschmann,Nicole HERSCHMANN,Germany,DE,GER,2002
Bobsleigh,salt-lake-city-2002,two-man men,Men,GOLD,GameTeam,Germany team #1,https://olympics.com/en/athletes/christoph-langen,Christoph LANGEN,Germany,DE,GER,2002
Bobsleigh,salt-lake-city-2002,two-man men,Men,GOLD,GameTeam,Germany team #1,https://olympics.com/en/athletes/markus-zimmermann,Markus ZIMMERMANN,Germany,DE,GER,2002
Bobsleigh,salt-lake-city-2002,two-man men,Men,SILVER,GameTeam,Switzerland team #1,https://olympics.com/en/athletes/steve-anderhub,Steve ANDERHUB,Switzerland,CH,SUI,2002
Bobsleigh,salt-lake-city-2002,two-man men,Men,SILVER,GameTeam,Switzerland team #1,https://olympics.com/en/athletes/christian-reich,Christian REICH,Switzerland,CH,SUI,2002
Bobsleigh,salt-lake-city-2002,two-man men,Men,BRONZE,GameTeam,Switzerland team #2,https://olympics.com/en/athletes/martin-annen,Martin ANNEN,Switzerland,CH,SUI,2002
Bobsleigh,salt-lake-city-2002,two-man men,Men,BRONZE,GameTeam,Switzerland team #2,https://olympics.com/en/athletes/beat-hefti,Beat HEFTI,Switzerland,CH,SUI,2002
Short Track Speed Skating,salt-lake-city-2002,1500m men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/apolo-anton-ohno,Apolo Anton OHNO,United States of America,US,USA,2002
Short Track Speed Skating,salt-lake-city-2002,1500m men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/jiajun-li,JiaJun LI,People's Republic of China,CN,CHN,2002
Short Track Speed Skating,salt-lake-city-2002,1500m men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/marc-gagnon,Marc GAGNON,Canada,CA,CAN,2002
Short Track Speed Skating,salt-lake-city-2002,500m women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/yang-yang-a,Yang YANG (A),People's Republic of China,CN,CHN,2002
Short Track Speed Skating,salt-lake-city-2002,500m women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/evgeniya-radanova,Evgeniya RADANOVA,Bulgaria,BG,BUL,2002
Short Track Speed Skating,salt-lake-city-2002,500m women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/chunlu-wang,Chunlu WANG,People's Republic of China,CN,CHN,2002
Short Track Speed Skating,salt-lake-city-2002,1500m women,Women,GOLD,Athlete,unknown,no url,Gi-Hyeon Go,Republic of Korea,KR,KOR,2002
Short Track Speed Skating,salt-lake-city-2002,1500m women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/eun-kyung-choi,Eun-Kyung CHOI,Republic of Korea,KR,KOR,2002
Short Track Speed Skating,salt-lake-city-2002,1500m women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/evgeniya-radanova,Evgeniya RADANOVA,Bulgaria,BG,BUL,2002
Short Track Speed Skating,salt-lake-city-2002,1000m women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/yang-yang-a,Yang YANG (A),People's Republic of China,CN,CHN,2002
Short Track Speed Skating,salt-lake-city-2002,1000m women,Women,SILVER,Athlete,unknown,no url,Gi-Hyeon Go,Republic of Korea,KR,KOR,2002
Short Track Speed Skating,salt-lake-city-2002,1000m women,Women,BRONZE,Athlete,unknown,no url,Yang (S) Yang,People's Republic of China,CN,CHN,2002
Short Track Speed Skating,salt-lake-city-2002,1000m men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/steven-bradbury,Steven BRADBURY,Australia,AU,AUS,2002
Short Track Speed Skating,salt-lake-city-2002,1000m men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/apolo-anton-ohno,Apolo Anton OHNO,United States of America,US,USA,2002
Short Track Speed Skating,salt-lake-city-2002,1000m men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/mathieu-turcotte,Mathieu TURCOTTE,Canada,CA,CAN,2002
Short Track Speed Skating,salt-lake-city-2002,500m men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/marc-gagnon,Marc GAGNON,Canada,CA,CAN,2002
Short Track Speed Skating,salt-lake-city-2002,500m men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/jonathan-guilmette,Jonathan GUILMETTE,Canada,CA,CAN,2002
Short Track Speed Skating,salt-lake-city-2002,500m men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/rusty-smith,Rusty SMITH,United States of America,US,USA,2002
Speed skating,salt-lake-city-2002,5000m men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/jochem-uytdehaage,Jochem UYTDEHAAGE,Netherlands,NL,NED,2002
Speed skating,salt-lake-city-2002,5000m men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/derek-parra,Derek PARRA,United States of America,US,USA,2002
Speed skating,salt-lake-city-2002,5000m men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/jens-boden,Jens BODEN,Germany,DE,GER,2002
Speed skating,salt-lake-city-2002,5000m women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/claudia-pechstein,Claudia PECHSTEIN,Germany,DE,GER,2002
Speed skating,salt-lake-city-2002,5000m women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/gretha-smit,Gretha SMIT,Netherlands,NL,NED,2002
Speed skating,salt-lake-city-2002,5000m women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/clara-hughes,Clara HUGHES,Canada,CA,CAN,2002
Speed skating,salt-lake-city-2002,10000m men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/jochem-uytdehaage,Jochem UYTDEHAAGE,Netherlands,NL,NED,2002
Speed skating,salt-lake-city-2002,10000m men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/gianni-romme,Gianni ROMME,Netherlands,NL,NED,2002
Speed skating,salt-lake-city-2002,10000m men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/lasse-saetre,Lasse SAETRE,Norway,NO,NOR,2002
Speed skating,salt-lake-city-2002,1500m women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/anni-friesinger,Anni FRIESINGER,Germany,DE,GER,2002
Speed skating,salt-lake-city-2002,1500m women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/sabine-voelker,Sabine VOELKER,Germany,DE,GER,2002
Speed skating,salt-lake-city-2002,1500m women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/jennifer-rodriguez,Jennifer RODRIGUEZ,United States of America,US,USA,2002
Speed skating,salt-lake-city-2002,500m women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/catriona-le-may-doan,Catriona LE MAY DOAN,Canada,CA,CAN,2002
Speed skating,salt-lake-city-2002,500m women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/monique-garbrecht-enfeldt,Monique GARBRECHT-ENFELDT,Germany,DE,GER,2002
Speed skating,salt-lake-city-2002,500m women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/sabine-voelker,Sabine VOELKER,Germany,DE,GER,2002
Speed skating,salt-lake-city-2002,1500m men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/derek-parra,Derek PARRA,United States of America,US,USA,2002
Speed skating,salt-lake-city-2002,1500m men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/jochem-uytdehaage,Jochem UYTDEHAAGE,Netherlands,NL,NED,2002
Speed skating,salt-lake-city-2002,1500m men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/adne-sondral,Adne SONDRAL,Norway,NO,NOR,2002
Speed skating,salt-lake-city-2002,3000m women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/claudia-pechstein,Claudia PECHSTEIN,Germany,DE,GER,2002
Speed skating,salt-lake-city-2002,3000m women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/renate-groenewold,Renate GROENEWOLD,Netherlands,NL,NED,2002
Speed skating,salt-lake-city-2002,3000m women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/cindy-klassen,Cindy KLASSEN,Canada,CA,CAN,2002
Speed skating,salt-lake-city-2002,500m men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/casey-fitzrandolph,Casey FITZRANDOLPH,United States of America,US,USA,2002
Speed skating,salt-lake-city-2002,500m men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/hiroyasu-shimizu,Hiroyasu SHIMIZU,Japan,JP,JPN,2002
Speed skating,salt-lake-city-2002,500m men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/kip-carpenter,Kip CARPENTER,United States of America,US,USA,2002
Speed skating,salt-lake-city-2002,1000m women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/christine-witty,Christine WITTY,United States of America,US,USA,2002
